
          ---- Aqueous concentrations vs. grid blocks at specified times ----

   Unit: 
    - Aqueous species: Total concencentrations in mol/L     
    - Component in dry nodes in mol/L medium

VARIABLES =X,        Y,       Z,  P(bar)  ,      Sg,       Sl  ,     T(C)  ,  aH2O,    pH     ,t_so4-2    ,t_fe+2     ,t_cu+2     ,t_na+      ,t_k+       ,t_ca+2     ,t_alo2-    ,t_sio2(aq) ,t_cl-      ,
ZONE T= "0.000000E+00 yr"  F=POINT
     14.340    -15.000      0.000  0.1511E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2454E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      0.000    -17.000      0.000  0.1706E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2455E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      0.254    -17.000      0.000  0.1706E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2455E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      0.900    -17.000      0.000  0.1706E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2455E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      2.247    -17.000      0.000  0.1706E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2455E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      5.215    -17.000      0.000  0.1706E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2455E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
     10.790    -17.000      0.000  0.1706E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2455E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
     14.340    -17.000      0.000  0.1706E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2455E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      0.000    -19.000      0.000  0.1902E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2455E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      0.254    -19.000      0.000  0.1902E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2455E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      0.900    -19.000      0.000  0.1902E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2455E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      2.247    -19.000      0.000  0.1902E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2455E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      5.215    -19.000      0.000  0.1902E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2455E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
     10.790    -19.000      0.000  0.1902E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2455E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
     14.340    -19.000      0.000  0.1902E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2455E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      0.000    -20.000      0.000  0.2000E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2455E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      0.254    -20.000      0.000  0.2000E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2455E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      0.900    -20.000      0.000  0.2000E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2455E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      2.247    -20.000      0.000  0.2000E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2455E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
      5.215    -20.000      0.000  0.2000E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2455E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
     10.790    -20.000      0.000  0.2000E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2455E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
     14.340    -20.000      0.000  0.2000E+01  0.0000E+00  0.1000E+01  25.000  0.9999  6.5815  0.2235E-02  0.3717E-04  0.2455E-15  0.2237E-02  0.1822E-03  0.6597E-03  0.8205E-13  0.1929E-02  0.9972E-07
ZONE T= "0.271853E+00 yr"  F=POINT
      0.000     -0.000      0.000  0.2932E-06  0.9707E+00  0.2932E-01  25.000  1.0000  7.0000  0.1037E-11  0.7326E-12  0.1030E-11  0.1007E-04  0.1007E-05  0.1037E-05  0.8069E-17  0.9972E-06  0.1296E-03
      0.000     -1.000      0.000  0.2693E-05  0.7307E+00  0.2693E+00  25.000  1.0000  4.2907  0.4251E-04  0.1069E-04  0.6340E-05  0.1067E-04  0.2187E-05  0.1508E-05  0.2413E-05  0.6951E-05  0.1296E-03
      0.254     -1.000      0.000  0.9761E-05  0.2390E-01  0.9761E+00  25.000  1.0000  4.2822  0.4338E-04  0.1094E-04  0.6471E-05  0.1068E-04  0.2212E-05  0.1517E-05  0.2462E-05  0.7074E-05  0.1296E-03
      0.900     -1.000      0.000  0.9761E-05  0.2390E-01  0.9761E+00  25.000  1.0000  4.2574  0.4604E-04  0.1168E-04  0.6868E-05  0.1072E-04  0.2286E-05  0.1547E-05  0.2613E-05  0.7447E-05  0.1296E-03
      2.247     -1.000      0.000  0.9761E-05  0.2391E-01  0.9761E+00  25.000  1.0000  4.2208  0.5025E-04  0.1281E-04  0.7496E-05  0.1078E-04  0.2403E-05  0.1593E-05  0.2853E-05  0.8036E-05  0.1296E-03
      5.215     -1.000      0.000  0.9761E-05  0.2391E-01  0.9761E+00  25.000  1.0000  4.1895  0.5411E-04  0.1382E-04  0.8072E-05  0.1083E-04  0.2510E-05  0.1636E-05  0.3074E-05  0.8577E-05  0.1296E-03
     10.790     -1.000      0.000  0.9761E-05  0.2393E-01  0.9761E+00  25.000  1.0000  4.1824  0.5502E-04  0.1405E-04  0.8208E-05  0.1084E-04  0.2535E-05  0.1646E-05  0.3126E-05  0.8705E-05  0.1296E-03
     14.340     -1.000      0.000  0.9761E-05  0.2394E-01  0.9761E+00  25.000  1.0000  4.1820  0.5507E-04  0.1407E-04  0.8216E-05  0.1084E-04  0.2537E-05  0.1647E-05  0.3129E-05  0.8712E-05  0.1296E-03
      0.000     -3.000      0.000  0.2579E-05  0.7421E+00  0.2579E+00  25.000  1.0000  4.2357  0.4839E-04  0.1218E-04  0.7219E-05  0.1075E-04  0.2351E-05  0.1573E-05  0.2748E-05  0.7776E-05  0.1296E-03
      0.254     -3.000      0.000  0.9832E-05  0.1676E-01  0.9832E+00  25.000  1.0000  4.2322  0.4880E-04  0.1231E-04  0.7280E-05  0.1076E-04  0.2362E-05  0.1577E-05  0.2772E-05  0.7834E-05  0.1296E-03
      0.900     -3.000      0.000  0.9832E-05  0.1676E-01  0.9832E+00  25.000  1.0000  4.2220  0.5005E-04  0.1269E-04  0.7466E-05  0.1077E-04  0.2397E-05  0.1591E-05  0.2842E-05  0.8008E-05  0.1296E-03
      2.247     -3.000      0.000  0.9832E-05  0.1676E-01  0.9832E+00  25.000  1.0000  4.2046  0.5220E-04  0.1330E-04  0.7786E-05  0.1080E-04  0.2457E-05  0.1615E-05  0.2965E-05  0.8309E-05  0.1296E-03
      5.215     -3.000      0.000  0.9832E-05  0.1677E-01  0.9832E+00  25.000  1.0000  4.1866  0.5448E-04  0.1391E-04  0.8126E-05  0.1084E-04  0.2520E-05  0.1640E-05  0.3095E-05  0.8628E-05  0.1296E-03
     10.790     -3.000      0.000  0.9832E-05  0.1677E-01  0.9832E+00  25.000  1.0000  4.1822  0.5505E-04  0.1406E-04  0.8212E-05  0.1084E-04  0.2536E-05  0.1646E-05  0.3128E-05  0.8709E-05  0.1296E-03
