

          ---- Modelling Progress and Iteration Messages ----


 Description of column-headers and variables:
   ITERFL  = Iterations to solve flow
   ITERSQ  = Sequential transport-chemistry iterations
   MAXITCH = Maximum iterations to solve chemistry
   AVGITCH = Average iterations to solve chemistry
   DELTA-T = Current time step (days)
   Dt limit = Criterion limiting timestep
   Maxitch ID = Grid block: maximum chemical iterations

     STEP   Time(yr)   ITERFL ITERSQ MAXITCH AVGITCH Delta-t(day)  Dt limit       Maxitch ID
 ----------------------------------------------------------------------------------------------------------
     2540  0.345776E+00     2     1      4    2.029  0.50000E-01  Max_Delta_t           6
     2550  0.347145E+00     2     1      4    2.014  0.50000E-01  Max_Delta_t           6
     2560  0.348514E+00     2     1      3    2.071  0.50000E-01  Max_Delta_t           6
     2570  0.349883E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
     2580  0.351252E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
     2590  0.352621E+00     2     1      3    2.071  0.50000E-01  Max_Delta_t           6
     2600  0.353990E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t           6
     2610  0.355359E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
     2620  0.356728E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
     2630  0.358097E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
     2640  0.359466E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
     2650  0.360835E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t           6
     2660  0.362204E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
     2670  0.363573E+00     2     1      3    2.029  0.50000E-01  Max_Delta_t           6
     2680  0.364942E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t           6
     2690  0.366311E+00     2     1      3    2.057  0.50000E-01  Max_Delta_t           6
     2700  0.367679E+00     2     1      3    2.029  0.50000E-01  Max_Delta_t           6
     2710  0.369048E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t           6
     2720  0.370417E+00     2     1      3    2.029  0.50000E-01  Max_Delta_t       4  10
     2730  0.371786E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   8
     2740  0.373155E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5   9
     2750  0.374524E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       7   8
     2760  0.375893E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5  10
     2770  0.377262E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       7   8
     2780  0.378631E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   9
     2790  0.380000E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       5  10
     2800  0.381369E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       7   8
     2810  0.382738E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4  10
     2820  0.384107E+00     2     1      3    2.043  0.50000E-01  Max_Delta_t       5   9
     2830  0.385476E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   9
     2840  0.386845E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       4  10
     2850  0.388214E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       5   9
     2860  0.389583E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       6   8
     2870  0.390952E+00     2     1      3    2.029  0.50000E-01  Max_Delta_t       5  10
     2880  0.392321E+00     2     1      3    2.000  0.50000E-01  Max_Delta_t       3   6
     2890  0.393690E+00     2     1      3    2.014  0.50000E-01  Max_Delta_t       3   6
     2900  0.395059E+00     2     1      4    2.029  0.50000E-01  Max_Delta_t       3   6
     2910  0.396428E+00     2     1      4    2.014  0.50000E-01  Max_Delta_t       3   6
