
          ---- Gas vs. grid blocks at specified times ----

   Unit: 
    - Gas: partial pressure (bar)

VARIABLES =X,        Y,       Z,   T(C),    Sg ,    RH    ,o2(g)      ,
ZONE T= "0.000000E+00 yr"  F=POINT
      5.215     -5.000     0.000  25.000  0.1158E-01   1.000  0.1999E+00
     10.790     -5.000     0.000  25.000  0.1158E-01   1.000  0.1999E+00
     14.340     -5.000     0.000  25.000  0.1158E-01   1.000  0.1999E+00
      0.000     -7.000     0.000  25.000  0.6709E+00   1.000  0.2000E+00
      0.254     -7.000     0.000  25.000  0.6735E-02   1.000  0.1935E+00
      0.900     -7.000     0.000  25.000  0.6735E-02   1.000  0.1745E+00
      2.247     -7.000     0.000  25.000  0.6734E-02   1.000  0.1454E+00
      5.215     -7.000     0.000  25.000  0.6732E-02   1.000  0.1206E+00
     10.790     -7.000     0.000  25.000  0.6729E-02   1.000  0.1155E+00
     14.340     -7.000     0.000  25.000  0.6725E-02   1.000  0.1152E+00
      0.000     -9.000     0.000  25.000  0.3356E+00   1.000  0.2000E+00
      0.254     -9.000     0.000  25.000  0.9811E-03   1.000  0.1937E+00
      0.900     -9.000     0.000  25.000  0.9810E-03   1.000  0.1747E+00
      2.247     -9.000     0.000  25.000  0.9809E-03   1.000  0.1452E+00
      5.215     -9.000     0.000  25.000  0.9807E-03   1.000  0.1198E+00
     10.790     -9.000     0.000  25.000  0.9804E-03   1.000  0.1145E+00
     14.340     -9.000     0.000  25.000  0.9800E-03   1.000  0.1143E+00
      0.000    -11.000     0.000  25.000  0.0000E+00   1.000  0.2482E-03
      0.254    -11.000     0.000  25.000  0.0000E+00   1.000  0.1583E-23
      0.900    -11.000     0.000  25.000  0.0000E+00   1.000  0.6757E-64
      2.247    -11.000     0.000  25.000  0.0000E+00   1.000  0.6091E-65
      5.215    -11.000     0.000  25.000  0.0000E+00   1.000  0.7195E-66
     10.790    -11.000     0.000  25.000  0.0000E+00   1.000  0.2491E-66
     14.340    -11.000     0.000  25.000  0.0000E+00   1.000  0.2429E-66
      0.000    -13.000     0.000  25.000  0.0000E+00   1.000  0.1498E-59
      0.254    -13.000     0.000  25.000  0.0000E+00   1.000  0.1365E-65
      0.900    -13.000     0.000  25.000  0.0000E+00   1.000  0.7155E-66
      2.247    -13.000     0.000  25.000  0.0000E+00   1.000  0.1767E-66
      5.215    -13.000     0.000  25.000  0.0000E+00   1.000  0.8528E-67
     10.790    -13.000     0.000  25.000  0.0000E+00   1.000  0.7538E-67
     14.340    -13.000     0.000  25.000  0.0000E+00   1.000  0.7493E-67
